player_id,region,total_games,wins,losses,win_rate,avg_kills,avg_deaths,avg_assists,kda_ratio,kill_participation,most_champ_1,WR_1,W_1,L_1,KDA_1,most_champ_2,WR_2,W_2,L_2,KDA_2,most_champ_3,WR_3,W_3,L_3,KDA_3,TOP,JUNGLE,MID,ADC,SUPPORT,most_role_1,most_role_2,most_role_1_value,most_role_2_value,season_champ_1,cs_ssn_1,cpm_ssn_1,kda_ssn_1,k_ssn_1,d_ssn_1,a_ssn_1,wr_ssn_1,games_ssn_1,season_champ_2,cs_ssn_2,cpm_ssn_2,kda_ssn_2,k_ssn_2,d_ssn_2,a_ssn_2,wr_ssn_2,games_ssn_2,season_champ_3,cs_ssn_3,cpm_ssn_3,kda_ssn_3,k_ssn_3,d_ssn_3,a_ssn_3,wr_ssn_3,games_ssn_3,season_champ_4,cs_ssn_4,cpm_ssn_4,kda_ssn_4,k_ssn_4,d_ssn_4,a_ssn_4,wr_ssn_4,games_ssn_4,season_champ_5,cs_ssn_5,cpm_ssn_5,kda_ssn_5,k_ssn_5,d_ssn_5,a_ssn_5,wr_ssn_5,games_ssn_5,season_champ_6,cs_ssn_6,cpm_ssn_6,kda_ssn_6,k_ssn_6,d_ssn_6,a_ssn_6,wr_ssn_6,games_ssn_6,season_champ_7,cs_ssn_7,cpm_ssn_7,kda_ssn_7,k_ssn_7,d_ssn_7,a_ssn_7,wr_ssn_7,games_ssn_7,mastery_champ_1,m_lv_1,mastery_champ_2,m_lv_2,mastery_champ_3,m_lv_3,mastery_champ_4,m_lv_4,mastery_champ_5,m_lv_5,mastery_champ_6,m_lv_6,mastery_champ_7,m_lv_7,mastery_champ_8,m_lv_8,mastery_champ_9,m_lv_9,mastery_champ_10,m_lv_10,mastery_champ_11,m_lv_11,mastery_champ_12,m_lv_12,mastery_champ_13,m_lv_13,mastery_champ_14,m_lv_14,mastery_champ_15,m_lv_15,mastery_champ_16,m_lv_16,7d_champ_1,7d_total_1,7d_W_1,7d_L_1,7d_WR_1,7d_champ_2,7d_total_2,7d_W_2,7d_L_2,7d_WR_2,7d_champ_3,7d_total_3,7d_W_3,7d_L_3,7d_WR_3
붐칙칵칙 #KR1,kr,20,11,9,0.55,7.1,4.7,5.7,2.72,0.49,Viktor,0.5,3,3,1.97,Yone,1.0,2,0,3.5,Lee Sin,0.5,1,1,3.25,0.05,0.25,0.7,0.0,0.0,MID,JUNGLE,0.7,0.25,Sylas,198.4,8.1,2.91,7.4,5.0,7.0,0.6,68,Aurora,198,8.5,3.05,6.3,4.1,6.2,0.51,51,Hwei,228.9,8.5,2.76,6.5,5.4,8.4,0.63,40,Yone,218.5,9.4,2.36,5.6,4.5,5.0,0.63,40,Azir,199.4,9.2,2.38,4.9,3.7,4.0,0.56,34,Kai'Sa,223.7,9.2,3.3,8.1,4.5,6.7,0.79,33,Lee Sin,168.5,7.3,2.96,7.0,4.5,6.4,0.42,33,Sylas,64,Akali,43,Yone,38,Jayce,36,Qiyana,35,Lucian,34,Yasuo,34,LeBlanc,29,Lee Sin,27,Syndra,24,Azir,23,Zoe,22,Ryze,22,Galio,18,Sett,17,Viktor,17,,,,,,,,,,,,,,,
2009 05 01 #0501,kr,20,13,6,0.68,3.4,2.8,8.6,4.29,0.51,Neeko,0.68,13,6,4.3,,0.0,0,0,0.0,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Neeko,168.1,7,4.54,4.2,2.6,7.7,0.64,220,Orianna,193.7,7.7,3.73,4.2,3.2,7.9,0.5,157,Hwei,190.1,7.5,3.42,3.7,3.4,8.0,0.61,38,Yone,174,7.4,1.93,3.1,4.3,5.2,0.31,26,Syndra,183.1,7.9,2.62,3.2,3.1,4.8,0.37,19,Corki,152,8.4,2.13,2.0,2.0,2.3,0.25,4,Ahri,123,6.6,1.2,2.0,5.0,4.0,0.0,1,Neeko,62,Orianna,32,Hwei,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Neeko,20.0,14.0,6.0,0.7,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
jerry866 #xixi,kr,20,13,7,0.65,4.4,4.3,9.3,3.19,0.56,Fiddlesticks,0.65,13,7,3.17,,0.0,0,0,0.0,,0.0,0,0,0.0,0.1,0.85,0.05,0.0,0.0,JUNGLE,TOP,0.85,0.1,Fiddlesticks,150.7,6.1,3.4,4.7,3.9,8.6,0.58,276,Lulu,26,1,4.52,1.3,3.4,13.9,0.57,161,Yuumi,9.2,0.4,3.05,2.2,4.6,12.0,0.44,48,Yasuo,146.9,6.3,1.82,4.8,6.6,7.3,0.6,35,Rell,23.5,0.9,2.83,1.5,6.5,17.0,0.54,26,Nautilus,28.2,1,1.91,1.6,6.4,10.5,0.32,19,Seraphine,36.1,1.6,2.93,1.6,4.3,11.0,0.5,16,Fiddlesticks,27,Lulu,18,Yasuo,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Fiddlesticks,9.0,7.0,2.0,0.78,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Rainy day #0808,kr,20,6,14,0.3,3.6,4.5,4.6,1.82,0.44,Sylas,0.2,1,4,1.14,Ashe,0.5,1,1,4.1,Galio,0.5,1,1,2.4,0.1,0.0,0.65,0.25,0.0,MID,ADC,0.65,0.25,Sylas,172.3,7.3,2.65,5.6,4.7,6.8,0.62,111,Azir,213.4,8.3,2.19,4.9,4.9,5.9,0.51,51,Yone,202.8,8.3,2,3.8,4.7,5.5,0.44,43,Galio,169.4,7.6,2.86,3.0,3.6,7.5,0.5,42,Smolder,213.9,8.7,1.94,3.5,4.3,4.8,0.46,41,Corki,210.3,8.6,2.27,5.5,4.6,5.0,0.47,34,Orianna,186.2,8.1,2.6,3.8,4.0,6.7,0.55,33,Sylas,54,Galio,32,LeBlanc,28,Azir,26,Yone,18,Akali,17,Syndra,16,Irelia,15,Orianna,15,Tristana,15,Ahri,14,Twisted Fate,13,Ryze,12,Viktor,12,Taliyah,12,Rakan,12,Sylas,9.0,3.0,6.0,0.33,Yone,5.0,2.0,3.0,0.4,Viktor,4.0,1.0,3.0,0.25
mistake #yaha,kr,20,14,6,0.7,6.0,4.8,8.4,3.0,0.52,Gwen,1.0,6,0,3.23,Viego,0.6,3,2,3.76,Rumble,1.0,2,0,3.75,0.7,0.25,0.05,0.0,0.0,TOP,JUNGLE,0.7,0.25,Gwen,189.6,7.7,2.48,6.4,4.5,4.9,0.65,161,Ambessa,171.6,6.9,1.9,5.2,5.2,4.7,0.48,88,Rumble,182.6,7.2,2.07,5.1,5.7,6.6,0.5,72,Aurora,176.1,6.9,3.18,6.8,4.0,6.0,0.55,56,Gnar,170.1,7.1,2.09,4.2,4.5,5.2,0.51,53,Viego,136.9,6.3,2.92,5.9,4.4,6.9,0.45,38,Jax,157.5,6.6,1.84,4.9,4.8,3.8,0.51,37,Gwen,19,Ambessa,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Gwen,3.0,3.0,0.0,1.0,Viego,3.0,2.0,1.0,0.67,Rumble,2.0,2.0,0.0,1.0
Soft #KR1,kr,20,13,7,0.65,5.3,3.8,9.9,4.0,0.57,Vi,0.73,8,3,5.62,Warwick,1.0,2,0,1.29,Viego,0.5,1,1,5.8,0.2,0.8,0.0,0.0,0.0,JUNGLE,TOP,0.8,0.2,Viego,151.5,6,3.64,6.8,3.9,7.5,0.63,99,Vi,135.8,5.6,3.78,4.3,3.3,8.1,0.57,42,Kindred,151.6,6.1,3.46,7.3,4.3,7.5,0.59,37,Lee Sin,140.7,5.6,3.03,5.4,4.3,7.6,0.39,33,Graves,179.4,7.3,3.27,7.4,4.2,6.4,0.61,28,Karthus,182,7.1,2.52,7.8,6.9,9.6,0.55,22,Skarner,133.9,5,4.43,5.2,4.0,12.3,0.55,20,Viego,23,Lee Sin,21,Graves,18,Karthus,16,Vi,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Vi,9.0,6.0,3.0,0.67,Viego,2.0,1.0,1.0,0.5,Maokai,2.0,1.0,1.0,0.5
사고뭉치 #3004,kr,20,14,6,0.7,1.7,3.8,10.6,3.24,0.52,Poppy,0.57,4,3,2.62,Hwei,0.6,3,2,2.39,Bard,1.0,3,0,9.0,0.0,0.0,0.0,0.25,0.75,SUPPORT,ADC,0.75,0.25,Poppy,24,1,2.42,2.3,5.1,10.0,0.59,123,Rell,24.7,1,3.23,1.3,4.7,14.0,0.62,66,Bard,22.5,0.9,2.69,1.4,4.7,11.1,0.42,55,Hwei,168.8,6.4,2.78,3.6,4.1,7.8,0.5,54,Braum,20.3,0.9,3.11,1.0,4.2,12.2,0.46,39,Rakan,26.1,1.1,3.48,0.9,3.8,12.2,0.61,38,Renata Glasc,20.5,0.8,3.37,1.2,4.4,13.6,0.57,23,Bard,64,Rakan,41,Nautilus,39,Pyke,38,Thresh,31,Karma,28,Alistar,26,Rell,22,Braum,22,Gragas,19,Blitzcrank,18,Hwei,17,Poppy,15,Leona,14,Renata Glasc,14,Lulu,10,Bard,2.0,2.0,0.0,1.0,Nautilus,1.0,1.0,0.0,1.0,Poppy,1.0,0.0,1.0,0.0
what is freedom #free,kr,20,11,9,0.55,7.6,4.6,6.3,3.02,0.52,Aurora,0.71,5,2,3.7,Viktor,0.67,2,1,4.17,Sylas,0.5,1,1,1.27,0.05,0.15,0.7,0.1,0.0,MID,JUNGLE,0.7,0.15,Yone,218.1,8.6,2.83,5.8,4.3,6.3,0.58,157,Sylas,164.4,7,2.56,6.4,4.9,6.0,0.53,74,Aurora,193.1,7.7,2.97,5.7,4.3,7.0,0.53,68,Akali,192.7,7.5,2.63,7.7,4.6,4.5,0.45,53,Smolder,239,9.4,2.25,5.0,4.5,5.0,0.34,44,LeBlanc,168.8,7.4,4.59,7.2,2.9,6.1,0.53,43,Corki,209.7,8.5,2.63,7.4,5.1,5.9,0.51,37,Yone,35,Tristana,20,Corki,16,Aurora,16,Hwei,15,Akali,14,LeBlanc,12,Lee Sin,11,Lucian,11,Ahri,11,Sylas,10,,0,,0,,0,,0,,0,Aurora,18.0,12.0,6.0,0.67,Sylas,9.0,5.0,4.0,0.56,Viktor,6.0,4.0,2.0,0.67
Kujo Miki #KR1,kr,20,12,8,0.6,5.6,6.4,6.9,1.95,0.46,Yone,0.5,2,2,2.04,Aurora,0.67,2,1,2.38,Sylas,0.67,2,1,2.33,0.2,0.0,0.8,0.0,0.0,MID,TOP,0.8,0.2,Yone,200,8.1,2.18,4.7,5.1,6.3,0.6,52,Sylas,144.1,6.1,2.65,5.5,5.0,7.8,0.58,38,Aurora,161.6,6.7,2.76,5.4,4.6,7.3,0.56,18,Ahri,185.7,7.3,3,6.0,4.7,8.0,0.53,15,Smolder,216.8,8.2,1.91,5.9,6.8,7.0,0.67,12,Azir,187.4,7.9,1.92,4.8,5.4,5.7,0.58,12,Akali,164.7,7.2,1.48,5.5,5.9,3.3,0.17,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Sylas,3.0,2.0,1.0,0.67,Aurora,3.0,2.0,1.0,0.67,Yone,2.0,1.0,1.0,0.5
BTS #4444,kr,20,12,8,0.6,6.4,5.2,5.9,2.37,0.54,Jhin,0.59,10,7,2.52,Ziggs,1.0,2,0,2.11,Braum,0.0,0,1,1.13,0.0,0.0,0.0,0.95,0.05,ADC,SUPPORT,0.95,0.05,Jhin,189.7,7.5,3.07,7.4,4.8,7.2,0.55,353,Ziggs,180.8,7.5,2.84,4.1,4.1,7.6,0.6,43,Brand,41.4,1.6,1.81,3.4,7.3,9.8,0.71,14,Varus,189.6,7,2.35,8.2,7.6,9.6,0.43,14,Jinx,218,7.2,2.54,8.0,7.1,10.1,0.63,8,Braum,25,1,1.51,0.6,7.0,10.0,0.2,5,Blitzcrank,20,0.9,1.11,1.0,9.5,9.5,0.0,2,Jhin,348,Varus,21,Ziggs,17,Brand,16,Vayne,11,Xayah,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Jhin,2.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
No longer love #KR1,kr,20,8,11,0.42,5.7,6.5,7.9,2.09,0.55,Rengar,0.4,2,3,2.42,Ziggs,0.67,2,1,2.22,Diana,0.5,1,1,1.86,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Zyra,181.5,7.3,3.03,5.5,5.1,9.8,0.57,121,Kindred,153.7,6.6,2.66,7.8,5.6,7.1,0.64,66,Rengar,176.2,6.9,2.24,7.9,6.6,6.9,0.52,50,Vi,151.3,6.2,2.31,5.1,5.6,7.9,0.5,48,Nocturne,159.8,6.8,2.8,6.4,5.2,8.2,0.62,37,Skarner,125.8,5.4,2.28,4.0,5.4,8.4,0.36,33,Lee Sin,149.7,5.9,2.77,6.5,5.5,8.9,0.58,31,Rengar,59,Lee Sin,38,Kindred,36,Vayne,20,Gwen,19,Lillia,19,Ezreal,18,Draven,18,Blitzcrank,17,Diana,17,Graves,16,Jax,16,Fiora,15,Jinx,14,Irelia,12,Lucian,12,Rengar,5.0,2.0,3.0,0.4,Ziggs,3.0,2.0,1.0,0.67,Jhin,2.0,0.0,2.0,0.0
8956 #123,kr,20,12,8,0.6,6.4,4.8,8.1,3.02,0.6,Viego,0.67,2,1,4.69,Skarner,0.5,1,1,3.0,Kindred,0.5,1,1,2.56,0.0,0.7,0.2,0.0,0.1,JUNGLE,MID,0.7,0.2,Graves,204.5,7.7,3.32,8.4,4.4,6.1,0.53,59,Viego,175.2,6.7,4.02,8.2,4.0,7.8,0.65,46,Skarner,140,5.8,3.35,4.5,3.8,8.4,0.49,43,Nidalee,164.7,7.1,4.72,6.7,2.7,6.2,0.73,40,Kindred,161,7,3.39,7.0,3.9,6.2,0.69,36,Lee Sin,149.4,6.2,3.87,7.4,4.0,8.2,0.64,28,K'Sante,180,7.1,2.29,3.1,3.3,4.4,0.59,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Viego,6.0,3.0,3.0,0.5,Skarner,3.0,1.0,2.0,0.33,Pantheon,3.0,1.0,2.0,0.33
約束の冬と心に秘めた好き #KR12,kr,20,13,7,0.65,5.9,4.0,6.6,3.13,0.5,Yone,1.0,5,0,6.42,Pyke,0.4,2,3,2.21,Alistar,0.33,1,2,1.25,0.05,0.0,0.55,0.0,0.4,MID,SUPPORT,0.55,0.4,Yone,202.8,8.6,3.06,5.7,3.5,5.1,0.58,71,Sylas,171.8,6.9,3.63,7.1,3.7,6.2,0.48,66,Akali,167.8,7.2,4.21,8.1,2.9,4.2,0.63,60,Talon,183.8,7.7,4.32,9.6,3.3,4.7,0.64,28,Jayce,194.4,7.8,3.65,6.6,4.0,8.0,0.76,21,LeBlanc,172.4,7.4,3.45,5.5,3.0,4.9,0.45,20,Ekko,186.8,7.4,4.56,8.9,3.3,5.9,0.67,12,Yone,11,Sylas,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pyke,4.0,2.0,2.0,0.5,Yone,3.0,3.0,0.0,1.0,Taliyah,1.0,1.0,0.0,1.0
닝닝왔다 #KR1,kr,20,14,5,0.74,4.4,4.5,6.6,2.44,0.41,Riven,0.82,9,2,2.39,Maokai,0.57,4,3,2.46,Renekton,1.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Riven,179.7,7.3,2.14,4.6,4.3,4.7,0.53,474,Maokai,147.8,5.7,3.3,2.1,3.5,9.4,0.58,66,Rell,24.2,1.1,2.35,1.2,5.6,11.9,0.54,24,Kennen,204.3,7.1,2.62,4.2,4.4,7.4,0.56,16,Jax,157.5,6.2,1.89,4.8,4.8,4.3,0.5,4,Renekton,199,7.4,2.25,4.5,4.0,4.5,1.0,2,Xin Zhao,120,4.9,2.6,3.0,5.0,10.0,0.5,2,Riven,111,Maokai,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Riven,9.0,8.0,1.0,0.89,Maokai,6.0,3.0,3.0,0.5,Renekton,1.0,1.0,0.0,1.0
막강주니 #KR1,kr,20,8,12,0.4,4.0,4.6,4.2,1.78,0.4,Gnar,0.5,2,2,2.47,Renekton,0.25,1,3,1.32,K'Sante,0.0,0,3,2.23,0.85,0.05,0.0,0.0,0.1,TOP,SUPPORT,0.85,0.1,Gnar,192.3,7.9,2.37,4.7,3.9,4.7,0.52,176,K'Sante,185,7.3,3.19,4.2,3.3,6.2,0.56,149,Renekton,188.8,7.9,2.32,3.8,3.9,5.2,0.53,109,Aurora,177.6,7.2,2.48,4.9,4.2,5.6,0.49,68,Jax,175.3,7.3,2.07,3.8,3.9,4.3,0.62,52,Jayce,203.4,7.8,2.1,5.3,5.0,5.3,0.5,36,Ambessa,177,7.1,2.13,5.1,4.8,5.2,0.61,33,Kennen,108,K'Sante,69,Gnar,51,Renekton,39,Jayce,27,Jax,25,Wukong,23,Sylas,18,Yone,19,Aatrox,16,Gragas,16,Rumble,15,Zac,11,Blitzcrank,10,Tahm Kench,10,Aurora,10,Gnar,3.0,2.0,1.0,0.67,K'Sante,3.0,0.0,3.0,0.0,Ambessa,2.0,2.0,0.0,1.0
플레인요거트스무디 #0403,kr,20,17,2,0.89,8.2,3.4,11.3,5.74,0.65,Nidalee,0.86,6,1,6.5,Viego,0.86,6,1,5.59,Lee Sin,1.0,3,0,8.14,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Viego,164.8,6.5,3.96,8.2,4.1,8.2,0.64,78,Nidalee,168,6.9,4.8,8.0,3.3,7.7,0.48,64,Graves,187.9,7.8,3.76,8.8,3.8,5.7,0.58,33,Lee Sin,169.1,6.2,4.18,8.9,4.5,9.7,0.55,33,Elise,126.6,5.6,3.05,8.0,5.0,7.3,0.58,24,Kindred,171.7,6.8,3.22,7.4,4.5,7.1,0.67,12,Taliyah,216.9,7.3,3.79,8.4,5.3,11.5,0.63,8,Lee Sin,19,Nautilus,18,Nidalee,18,Viego,14,Alistar,13,Graves,13,Xin Zhao,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
CoBiT #KR06,kr,20,12,8,0.6,2.2,5.3,13.2,2.91,0.61,Neeko,0.75,6,2,3.13,Poppy,0.6,3,2,3.37,Nautilus,0.67,2,1,2.45,0.05,0.0,0.0,0.0,0.95,SUPPORT,TOP,0.95,0.05,Neeko,33.3,1.4,2.89,2.3,5.0,12.0,0.65,150,Poppy,25.3,1,2.48,3.5,5.4,9.8,0.68,57,Bard,27.1,1,3.18,1.6,4.8,13.8,0.49,41,Maokai,53.4,2.1,2.6,2.0,4.8,10.6,0.42,19,Rell,24.6,0.9,2.45,1.6,6.8,15.1,0.29,14,Nautilus,24.2,0.9,2.32,2.0,6.5,13.2,0.46,13,Karma,32.6,1.2,1.89,1.5,6.5,10.8,0.3,10,Neeko,16,Karma,11,Seraphine,10,Bard,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
进退两难 #2000,kr,20,11,9,0.55,5.8,3.8,7.6,3.53,0.51,LeBlanc,0.5,5,5,3.27,Akali,0.75,3,1,4.18,Ahri,0.5,1,1,8.33,0.1,0.0,0.85,0.0,0.05,MID,TOP,0.85,0.1,LeBlanc,174.9,7.1,4.29,6.2,3.1,7.3,0.61,71,Akali,191.6,7.1,3.81,8.4,3.7,5.8,0.6,30,Sylas,160.6,6.2,2.74,6.3,5.1,7.6,0.48,29,Syndra,198.3,7.8,3.28,4.8,3.9,8.2,0.5,18,Orianna,193.5,7.8,4.23,4.3,3.1,8.9,0.71,17,Renekton,168.8,6.7,2.71,3.7,3.7,6.4,0.64,11,Corki,215,7.8,2.86,6.2,5.1,8.4,0.9,10,LeBlanc,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,LeBlanc,3.0,0.0,3.0,0.0,Leona,1.0,1.0,0.0,1.0,Ahri,1.0,1.0,0.0,1.0
Kitten #爱的小猫,kr,20,13,7,0.65,5.7,2.9,7.7,4.62,0.55,Nidalee,0.75,3,1,7.44,Lee Sin,0.75,3,1,6.5,Vi,0.75,3,1,6.29,0.05,0.7,0.0,0.2,0.05,JUNGLE,ADC,0.7,0.2,Lee Sin,145.8,6,4.61,6.4,3.3,8.8,0.63,107,Nidalee,157.2,6.7,5.76,6.5,2.6,8.6,0.6,83,Viego,160.1,6.5,4.32,7.3,3.4,7.5,0.61,54,Graves,193.5,7.6,3.51,7.2,4.0,6.8,0.61,41,Vi,140,6.5,3.8,5.2,3.0,6.2,0.61,23,Kindred,146.4,6.2,2.89,7.9,5.1,6.7,0.43,14,Jhin,169.8,7.2,3.04,5.2,3.7,6.1,0.31,13,Lee Sin,83,Nidalee,51,Viego,38,Graves,34,Qiyana,21,Ekko,18,Taliyah,18,Sylas,15,Hecarim,13,Lillia,12,Xin Zhao,11,Diana,11,Talon,11,Blitzcrank,10,Jarvan IV,10,,0,Nidalee,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
용공주 #龙宫公主,kr,20,11,9,0.55,6.9,3.2,7.9,4.63,0.6,Aurelion Sol,0.58,11,8,4.82,Maokai,0.0,0,1,0.67,,0.0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,MID,TOP,0.9,0.1,Aurelion Sol,180,6.9,4.45,8.3,3.9,8.9,0.58,281,Ornn,136.2,5.7,2.83,1.8,3.2,7.3,0.69,13,Vex,179.7,7.1,3.65,7.3,4.4,8.9,0.43,7,Nautilus,23,1.1,1.35,0.3,6.7,8.7,0.33,3,Hwei,197.5,6.3,2.56,3.5,4.5,8.0,0.0,2,Maokai,87,5.7,0.67,1.0,3.0,1.0,0.0,1,,0,0,0,0,0,0,0.0,0,Aurelion Sol,94,Hwei,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Aurelion Sol,8.0,5.0,3.0,0.63,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ln8i #M1ss,kr,20,11,9,0.55,3.1,6.5,12.4,2.38,0.57,Pyke,0.83,5,1,2.1,Rell,0.4,2,3,2.35,Neeko,1.0,1,0,6.0,0.0,0.0,0.0,0.05,0.95,SUPPORT,ADC,0.95,0.05,Rell,24.3,1,3.77,1.8,4.6,15.6,0.6,126,Pyke,33.4,1.4,2.57,5.3,5.9,9.9,0.59,99,Alistar,20.8,0.8,4.03,1.6,4.0,14.5,0.6,75,Nautilus,25.3,1,3.02,1.6,4.9,13.2,0.5,44,Heimerdinger,39.2,1.6,2.32,2.5,5.4,9.9,0.47,17,Bard,23.1,1,3.13,1.3,4.3,12.2,0.38,13,Zac,27.3,1.3,5.23,2.5,3.1,13.7,0.7,10,Rell,15,Pyke,11,Alistar,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pyke,7.0,5.0,2.0,0.71,Rell,7.0,3.0,4.0,0.43,Alistar,2.0,0.0,2.0,0.0
밤이싫어 #kr9,kr,20,9,11,0.45,5.2,4.9,7.3,2.55,0.56,Jinx,0.8,4,1,3.15,Ashe,0.33,1,2,2.67,Maokai,0.33,1,2,2.0,0.1,0.0,0.05,0.75,0.1,ADC,TOP,0.75,0.1,Kai'Sa,214.4,8.9,3.75,7.2,3.6,6.4,0.61,119,Jinx,210.2,9,3.47,6.4,3.7,6.6,0.65,75,Ashe,193.2,8.2,3.03,5.2,4.3,7.9,0.52,69,Jhin,205,8.3,3.15,5.9,4.0,6.7,0.42,52,Kalista,201.2,8,2.97,6.7,4.5,6.6,0.51,39,Varus,228.8,8.4,2.99,6.6,4.7,7.6,0.65,34,Mordekaiser,164.8,7.1,1.83,3.8,4.4,4.3,0.5,32,Kai'Sa,138,Aphelios,76,Ezreal,75,Jinx,54,Varus,50,Lucian,45,Jhin,41,Xayah,40,Kalista,40,Caitlyn,37,Ashe,32,Vayne,31,Zeri,29,Miss Fortune,27,Draven,24,Samira,20,Jinx,2.0,1.0,1.0,0.5,Maokai,1.0,1.0,0.0,1.0,Varus,1.0,1.0,0.0,1.0
미안미안해요 #KR1,kr,19,11,8,0.58,6.8,5.3,6.8,2.57,0.55,Sylas,0.75,3,1,2.83,Viktor,0.33,1,2,1.88,K'Sante,1.0,2,0,3.88,0.0,0.0,0.0,0.0,0.0,MID,JUNGLE,0.0,0.0,Aurora,185.4,7.5,2.38,5.3,5.1,6.9,0.53,51,Tristana,210.5,8.2,1.92,7.7,6.4,4.5,0.56,45,Sylas,169.7,7.2,2.19,7.1,6.2,6.5,0.6,35,Akali,176.3,7.9,2.23,7.2,4.8,3.6,0.48,23,Smolder,197.1,8.6,2.28,4.7,4.5,5.6,0.56,16,Senna,37.1,1.4,3.8,3.2,5.0,15.8,0.73,15,Hwei,174.5,7.6,2.34,5.8,4.9,5.6,0.57,14,Tristana,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Viktor,2.0,1.0,1.0,0.5,Rakan,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0
抖音鹏鹏426 #426,kr,20,10,10,0.5,5.1,5.1,7.2,2.41,0.55,Zyra,0.5,3,3,2.25,Karthus,0.5,2,2,2.83,Viego,0.5,1,1,3.09,0.0,0.7,0.15,0.15,0.0,JUNGLE,MID,0.7,0.15,Karthus,175.8,7.8,2.95,7.6,5.4,8.4,0.63,120,Zyra,172.2,7.1,2.57,5.0,4.9,7.5,0.44,36,Ezreal,181.3,7.6,2.84,6.5,4.5,6.4,0.53,30,Kayn,150.8,6.6,2.88,6.2,4.7,7.3,0.59,29,Vi,146.3,6,3.05,4.7,4.2,8.3,0.65,26,Skarner,115.7,4.2,2.78,4.1,6.2,13.1,0.62,26,Gwen,170.8,7.2,2.63,7.2,4.7,5.2,0.43,21,Kayn,26,Karthus,23,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Zyra,1.0,1.0,0.0,1.0,Karthus,1.0,1.0,0.0,1.0,Vi,1.0,1.0,0.0,1.0
sur le bonheur #0112,kr,20,17,3,0.85,6.8,2.6,7.3,5.42,0.57,Tristana,1.0,9,0,10.17,Jhin,0.6,3,2,3.19,Nidalee,1.0,1,0,9.5,0.0,0.1,0.0,0.85,0.05,ADC,JUNGLE,0.85,0.1,Corki,189,8.1,3.41,8.0,4.0,5.8,0.7,20,Jinx,206.5,8.5,2.52,7.8,5.1,4.9,0.76,17,Zeri,198.6,8.8,3.28,7.5,4.3,6.6,0.69,16,Jhin,191.9,7.1,3.65,7.4,4.6,9.4,0.6,15,Tristana,166.2,8.3,9.19,9.1,1.5,4.3,1.0,11,Xayah,199.1,8.8,5.85,10.9,2.7,4.9,0.8,10,Ashe,169.7,7.7,4.86,5.6,3.0,9.0,0.71,7,Vayne,17,Yasuo,15,Riven,15,Zed,14,Jhin,12,Ezreal,11,Lee Sin,11,Vladimir,10,Jinx,11,Rengar,10,,0,,0,,0,,0,,0,,0,Nidalee,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
